11	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000008	GAH	GS002	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	8/21/2003	1	JCVI_SITE_GS002	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Gulf of Maine	Canada	42.503	N	67.24	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000466;00000017;00000015;00002151;00002150;00000208;00000209;01000006	00000144;00002227;00000569		00002006;00002224;00000017;00000466;00002151;00002150;00000208;00000209		Sanchita Jamindar	1.4	1.4 mgM3		1.0	106								29.2	18.2			0		0
12	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000009	GAI	GS003	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	8/21/2003	1	JCVI_SITE_GS003	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Browns Bank, Gulf of Maine	Canada	42.853	N	42.853	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000466;00000017;00000015;00002151;00002150;00000208;00000209;01000006	00000144;00002227;00000569		00002006;00002224;00000017;00002151;00002150;00000466;00000208;00000209		Sanchita Jamindar	1.4	1.4 mgM3		1.0	119								29.9	11.7		This genetic information downloaded from camera.calit2.net may be considered to be part of the genetic patrimony of Canada, the country from which the sample was obtained. Users of this information agree to: (1) acknowledge Canada as the country of origin in any publications where the genetic information is presented and (2) contact the CBD focal point identified on the CBD website (www.biodiv.orgdocinfo-centre.shtml) if they intend to use the genetic information for commercial purposes. 	0		0
13	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000010	GAJ	GS004	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	8/22/2003	1	JCVI_SITE_GS004	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Outside Halifax, Nova Scotia	Canada	44.137	N	63.644	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000466;00000017;00000015;00002151;00002150;00000208;00000209	00000144;00002227;00000569		00002006;00002224;00000017;00002151;00002150;00000466;00000208;00000209		Sanchita Jamindar	0.4	0.4 mgM3		2.0	142								28.3	17.3		This genetic information downloaded from camera.calit2.net may be considered to be part of the genetic patrimony of Canada, the country from which the sample was obtained. Users of this information agree to: (1) acknowledge Canada as the country of origin in any publications where the genetic information is presented and (2) contact the CBD focal point identified on the CBD website (www.biodiv.orgdocinfo-centre.shtml) if they intend to use the genetic information for commercial purposes. 	0		0
14	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000011	GAK	GS005	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	8/22/2003	1	JCVI_SITE_GS005	Natural	Aquatic	Coastal	Water	0		Dfb				Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Bedford Basin, Nova Scotia	Canada	44.69	N	63.637	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000012;00000137;00000032;00000466;00000466;00002151;00002150;00000209	00000144;00002227;00000569		00002006;00002224;00000137;00000032;00000017;00002151;00002150		Sanchita Jamindar	6	6 mgM3		1.0	64								30.2	15		This genetic information downloaded from camera.calit2.net may be considered to be part of the genetic patrimony of Canada, the country from which the sample was obtained. Users of this information agree to: (1) acknowledge Canada as the country of origin in any publications where the genetic information is presented and (2) contact the CBD focal point identified on the CBD website (www.biodiv.orgdocinfo-centre.shtml) if they intend to use the genetic information for commercial purposes. 	0	Embayment	0
15	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000012	GAL	GS006	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	8/23/2003	1	JCVI_SITE_GS006	Natural	Aquatic	Estuary	Water	0		Dfb				Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Bay of Fundy, Nova Scotia	Canada	45.112	N	64.947	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000466;00000017;00000015;00002150;00000209;00000230;00000045;00000229	00000144;00002227;00000569		00002006;00002224;00002010;00002151;00002150		Sanchita Jamindar	2.8	2.8 mgM3		1.0	11									11.2		This genetic information downloaded from camera.calit2.net may be considered to be part of the genetic patrimony of Canada, the country from which the sample was obtained. Users of this information agree to: (1) acknowledge Canada as the country of origin in any publications where the genetic information is presented and (2) contact the CBD focal point identified on the CBD website (www.biodiv.orgdocinfo-centre.shtml) if they intend to use the genetic information for commercial purposes. 	0		0
16	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000013	GAM	GS007	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	8/25/2003	1	JCVI_SITE_GS007	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Northern Gulf of Maine	Canada	43.632	N	66.847	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000012;00000466;00000017;00002151;00002150;00000207;00000209;01000006	00000144;00002227;00000569		00002006;00002224;00002010;00002042;00002151;00002150		Sanchita Jamindar	1.4	1.4 mgM3		1.0	139								31.7	17.9		This genetic information downloaded from camera.calit2.net may be considered to be part of the genetic patrimony of Canada, the country from which the sample was obtained. Users of this information agree to: (1) acknowledge Canada as the country of origin in any publications where the genetic information is presented and (2) contact the CBD focal point identified on the CBD website (www.biodiv.orgdocinfo-centre.shtml) if they intend to use the genetic information for commercial purposes. 	0		0
17	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000014	GAN	GS008	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	11/16/2003	1	JCVI_SITE_GS008	Natural	Aquatic	Coastal	Water	0		Cfa				Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Newport Harbor, RI	United States	41.486	N	71.351	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000012;00000465;00000017;00002151;00002150;00000063;00001999;02000049	00000144;00002227;00000569		00002006;00002224;00002010;00002151;00002150;00000463;00000465;00000017		Sanchita Jamindar	2.2	2.2 mgM3		1.0	12								26.5	9.4			0		0
18	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000015	GAO	GS009	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	11/17/2003	1	JCVI_SITE_GS009	Natural	Aquatic	Coastal	Water	0		Cfb				Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Block Island, NY	United States	41.091	N	71.602	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000017;00002151;00002150;00000207;00000209;00000063;00001999;02000049	00000144;00002227;00000569		00002006;00002224;00000017;00002151;00002150;00002042;00000222		Sanchita Jamindar	4	4.0 mgM3		1.0	32								31	11			0		0
19	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000016	GAP	GS010	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	11/18/2003	1	JCVI_SITE_GS010	Natural	Aquatic	Coastal	Water	0		Cfa				Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Cape May, NJ	United States	38.94	N	74.685	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000017;00000015;00002151;00002150;00001999;02000049	00000144;00002227;00000569		00002006;00002224;00000017;00000015;00002151;00002150;00000209		Sanchita Jamindar	2	2.0 mgM3		1.0	10								31	12			0		0
20	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000017	GAQ	GS011	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	11/18/2003	1	JCVI_SITE_GS011	Natural	Aquatic	Estuary	Water	0		Cfa				Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Delaware Bay, NJ	United States	39.418	N	75.525	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000012;00000303;00000045;00000466;00000017;00002151;00002150;00000209	00000144;00002227;00000569		00002006;00002224;00000303;00000230;00000045;00000466;00000017;00002151		Sanchita Jamindar	4.8	4.8 mgM3		1.0	8									11			0		0
21	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000018	GAR	GS012	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	12/18/2003	1	JCVI_SITE_GS012	Natural	Aquatic	Estuary	Water	0		Cfa				Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Chesapeake Bay, MD	United States	38.947	N	76.417	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000012;00000045;00000466;00000017;00000015;00002151;00001999	00000144;00002227;00000569		00002006;00002224;00000045;00000229;00000017;00002151;00002150;00000209		Sanchita Jamindar	21	21.0 mgM3		13.2	25								3.5	1			0		0
22	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000019	GAS	GS013	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	12/19/2003	1	JCVI_SITE_GS013	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		North American East Coast	Off Nags Head, NC	United States	36.004	N	75.395	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000012;00000466;00000017;00000015;00002151;00002150;00000209;02000049	00000144;00002227;00000569		00002006;00002224;00000466;00000017;00000015;00002151;00002150;00000209		Sanchita Jamindar	3	3.0 mgM3		2.1	20									9.3			0		0
23	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000020	GAT	GS014	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	12/20/2003	1	JCVI_SITE_GS014	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		North American East Coast	South of Charleston, SC	United States	32.507	N	79.264	W	Marine_Temperate shelf and sea biome	Marine_Temperate shelf and sea biome	00000895	00000012;00000466;00000017;00000015;00002151;00002150;00000209;02000049	00000144;00002227;00000569		00002006;00002224;00000466;00000017;00000015;00002151;00002150;00000209		Sanchita Jamindar	1.7	1.70 mgM3		1.0	31									18.6			0		0
24	Marine metagenome	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000021	GAU	GS015	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI		Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	1/8/2004	1	JCVI_SITE_GS015	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		Caribbean Sea	Off Key West, FL	United States	24.488	N	83.07	W	Marine_Tropical coral biome			00000012;00000466;00000017;00000015;00002151;00002150;00000209;02000049	00000144;00002227;00000569		00002006;00002224;00000466;00000017;00000015;00002151;00002150;00000209		Sanchita Jamindar	0.2	0.2 mgM3		1.7	47								36	25			0		0
25		13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000022	GAV	GS016	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI	03/16/2007	Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	1/8/2004	1	JCVI_SITE_GS016	Natural	Aquatic	Coastal	Water	0						Temperate (22	Epipelagic (0 to -200m)		Caribbean Sea	Gulf of Mexico	United States	24.175	N	84.344	W	Marine_Tropical coral biome			00000012;00000466;00000017;00000015;00002151;00002150;00000209;02000049	00000144;00002227;00000569		00002006;00002224;00000466;00000017;00000015;00002151;00002150;00000209		Sanchita Jamindar	0.16	0.16 mgM3		2.0	3333								35.8	26.4			0		0
26	Marine metagenome 1098315326950, whole genome shotgun sequence.	13694	19733	AACY020000001:AACY024124495	JCVI_SMPL_1103283000023	GAW	GS017	CAMERA		Rusch et al. 2007.  The Sorcerer II Global Ocean Sampling expedition: northwest Atlantic through eastern tropical Pacific. PLoS Biol, 5 (3): 398-431.	GS017			Sanger	None	JCVI	03/16/2007	Microbial	dsDNA	0	0	0.1	0.8	0	Global Ocean Sampling Expedition	1/9/2004	1	JCVI_SITE_GS017	Natural	Aquatic	Open Ocean	Water	0						Tropical (0	Epipelagic (0 to -200m)		Caribbean Sea	Yucatan Channel	Mexico	20.523	N	85.414	W	N/A			00000012;00000017;00000016;00002149;00000466;00000063;00001999	00002036;00000144;00002227;00000569		00010483;00002006;00002010;00002149		Sharath Srinivasiah	0.13	0.13 mgM3		2.0	4513								35.8	27		This genetic information downloaded from camera.calit2.net may be considered to be part of the genetic patrimony of Mexico, the country from which the sample was obtained. Users of this information agree to: (1) acknowledge Mexico as the country of origin in any publications where the genetic information is presented and (2) contact the CBD focal point identified on the CBD website (www.biodiv.orgdocinfo-centre.shtml) if they intend to use the genetic information for commercial purposes. 	0	Saline environment, linking GOM and Caribbean Sea.  	0
